Age,Experience,Family,Education,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income,CCAvg,Mortgage
33,8,1,1,0,0,0,0,0,16166666,9600000,1000000
61,36,3,1,0,0,0,1,1,7499999,1500000,1000000
31,7,1,2,0,0,0,1,1,4500000,3400000,1000000
54,29,2,3,0,0,0,1,0,4666666,3300000,188000000
62,38,4,3,1,0,1,1,1,17250000,6199999,523000000
61,36,3,2,0,0,0,1,0,5416666,1500000,1000000
66,41,3,1,0,0,0,0,0,6416666,3400000,1000000
38,12,4,1,0,0,0,0,0,4583333,1200000,1000000
55,29,4,3,0,0,0,0,1,4166666,2500000,1000000
60,36,1,3,0,0,0,1,0,5166666,2800000,1000000
23,2,2,2,0,0,0,0,0,7749999,2800000,1000000
29,3,1,3,0,0,0,1,1,4416666,2900000,1000000
35,10,3,1,0,0,0,1,0,7083333,3300000,1000000
53,27,2,3,0,0,0,0,1,3583333,1400000,104999999
32,7,3,2,0,0,0,1,1,7999999,1600000,1000000
38,14,2,1,0,0,0,1,1,8916666,2900000,1000000
44,18,4,1,1,0,0,0,0,14500000,2300000,302000000
43,18,2,3,0,0,0,0,0,6000000,3200000,115999999
54,30,2,3,1,1,0,0,0,11083333,2100000,1000000
52,25,3,2,0,0,1,1,1,4583333,2000000,166000000
31,7,1,2,0,0,1,1,1,4166666,2800000,183000000
47,22,1,1,0,0,0,1,0,7833333,3899999,277000000
42,18,4,1,0,0,0,1,0,5333333,2900000,1000000
57,33,3,1,0,0,0,0,1,4583333,2500000,169000000
33,8,1,2,0,1,1,1,1,7833333,3600000,1000000
35,10,1,1,0,1,0,1,0,14416666,5100000,1000000
56,30,2,2,0,0,0,1,0,2999999,1700000,1000000
57,32,1,1,0,0,0,1,0,9500000,3600000,1000000
25,1,3,2,0,0,0,0,0,5416666,3400000,1000000
53,28,1,1,0,0,0,0,0,8083333,2200000,1000000
59,33,3,1,0,0,0,1,0,10250000,5399999,1000000
56,32,2,1,0,0,0,1,1,8500000,1300000,1000000
54,28,2,1,0,0,0,0,0,8833333,2100000,189000000
48,23,4,3,0,0,0,0,0,6250000,4600000,1000000
55,30,2,2,1,1,1,1,0,13750000,3800000,1000000
33,7,2,3,0,0,0,0,0,4250000,2999999,1000000
46,21,2,1,0,1,0,1,0,18083333,9800000,181999999
42,18,1,1,0,0,0,1,0,12833333,4400000,497000000
49,25,2,1,0,1,0,0,0,14583333,1400000,1000000
42,17,3,1,0,1,0,1,0,10416666,2000000,1000000
46,21,1,1,0,0,0,1,1,6333333,3899999,1000000
65,40,3,3,0,0,0,0,1,2666666,1100000,1000000
50,24,1,1,0,0,0,1,0,15916666,2000000,1000000
54,24,2,3,0,0,0,1,0,8583333,5500000,90999999
42,18,1,1,1,1,1,1,1,9583333,4330000,1000000
57,33,4,2,0,0,0,0,0,7666666,2600000,1000000
61,35,2,1,0,0,0,0,0,4166666,1300000,1000000
60,34,1,1,0,0,0,0,1,4666666,1200000,1000000
40,14,1,2,1,0,0,0,0,14666666,5300000,1000000
33,7,3,1,0,0,0,1,1,7749999,2600000,1000000
37,13,2,2,0,0,0,0,0,8916666,2700000,83999999
52,28,3,2,0,0,0,0,1,4666666,2900000,1000000
33,7,3,1,0,0,0,1,1,8333333,2600000,1000000
62,36,3,2,1,0,0,1,0,13333333,7999999,1000000
62,37,3,2,1,0,1,1,1,15083333,6000000,185000000
63,37,1,2,0,0,0,0,1,1916666,1800000,103000000
55,25,1,3,0,0,0,0,1,8666666,4000000,159000000
33,9,3,2,0,0,0,1,0,7166666,3600000,1000000
25,1,3,1,0,0,0,1,0,6999999,1800000,1000000
55,31,3,1,0,0,0,1,0,6250000,3670000,1000000
29,3,2,1,0,0,0,1,0,15333333,5500000,416000000
45,21,2,1,0,0,0,1,1,16250000,2400000,1000000
60,34,1,3,0,0,0,1,0,4333333,3500000,167000000
44,18,4,1,0,1,0,0,1,6666666,3899999,1000000
48,23,4,3,0,0,0,1,0,7499999,4600000,1000000
57,32,2,1,0,0,0,0,0,6666666,4700000,185000000
58,32,1,1,0,0,0,1,1,5083333,2400000,100000000
58,33,2,3,0,0,0,1,0,4250000,3300000,1000000
44,20,1,1,0,0,0,1,0,13583333,4500000,393000000
54,28,2,1,0,0,0,1,0,14250000,1500000,461999999
59,33,4,2,0,0,0,1,1,8416666,2900000,1000000
63,37,4,3,0,0,0,0,1,9750000,2700000,245000000
61,35,2,1,0,0,0,1,1,7499999,2999999,1000000
58,32,2,1,0,0,0,0,0,11666666,3700000,345000000
44,20,4,1,0,0,0,0,1,7749999,1800000,229000000
53,29,4,3,0,0,0,1,0,5166666,1100000,152999999
63,39,3,3,0,0,0,1,1,4166666,1100000,179000000
41,17,2,1,0,1,0,1,0,10916666,7100000,263999999
50,26,3,2,0,0,0,1,0,10166666,2800000,1000000
51,25,1,3,0,0,0,0,1,3416666,2400000,103000000
47,22,1,3,0,0,0,1,0,2583333,1400000,1000000
43,19,2,3,1,0,0,0,1,11833333,5699999,221999999
46,21,1,1,0,0,0,1,0,4166666,3400000,130999999
50,24,1,3,0,0,0,0,0,3583333,1300000,1000000
33,9,4,2,0,0,0,1,0,2166666,1700000,105999999
27,2,3,2,1,0,1,1,0,14166666,1400000,1000000
34,8,4,1,0,0,0,1,0,4250000,1200000,115999999
34,9,2,3,1,0,0,0,1,12750000,5900000,1000000
28,2,3,1,0,0,0,1,0,3750000,2000000,167999999
29,5,2,1,0,0,0,1,0,8666666,1600000,1000000
52,26,3,2,0,0,0,0,0,7499999,4000000,1000000
47,22,3,2,0,0,0,1,1,4500000,3700000,1000000
41,16,2,2,0,0,0,0,0,2250000,1300000,83999999
58,32,1,2,0,0,0,1,0,4999999,3800000,1000000
37,12,3,1,0,0,0,1,0,6250000,3300000,1000000
57,33,1,1,0,1,0,0,0,13416666,5699999,1000000
63,39,1,1,0,0,0,1,0,5083333,1800000,103999999
60,35,2,1,0,0,0,0,0,11416666,4900000,1000000
50,25,1,2,0,0,0,1,0,5833333,2300000,1000000
60,35,3,1,0,0,0,1,0,4999999,2500000,1000000
54,30,2,3,0,0,0,0,1,7250000,4200000,1000000
28,4,2,1,0,0,0,1,0,10500000,1200000,1000000
45,21,4,2,1,0,1,1,1,12166666,6499999,1000000
28,2,4,3,0,0,0,1,0,10250000,3300000,1000000
54,29,4,2,0,0,0,1,0,6166666,4800000,149999999
42,18,1,1,0,1,0,1,0,4750000,1700000,1000000
30,4,2,1,0,0,0,1,0,10416666,1200000,1000000
61,36,1,1,0,0,0,1,0,11666666,3600000,1000000
64,38,4,3,1,0,0,1,0,15000000,6700000,1000000
38,13,1,3,0,1,0,1,0,7749999,4999999,206999999
39,14,1,2,0,0,0,0,1,7250000,1100000,298000000
54,29,4,3,0,0,0,0,0,2750000,1100000,1000000
59,33,3,1,0,0,0,1,0,7916666,5399999,1000000
39,15,1,1,0,1,0,1,0,11083333,4500000,368999999
63,33,4,3,0,0,0,1,0,4333333,2670000,1000000
31,5,1,3,0,1,0,0,0,9416666,3899999,171000000
56,26,2,3,0,0,0,0,0,8500000,5500000,1000000
47,20,1,2,0,0,0,1,1,6666666,3670000,1000000
28,3,2,2,0,1,0,0,0,7166666,2800000,221999999
32,8,4,2,0,0,0,0,1,7166666,1100000,258000000
54,30,2,3,0,0,0,0,0,5250000,4200000,1000000
29,5,1,1,0,0,0,1,0,13416666,2500000,1000000
39,15,1,3,0,0,0,1,1,3583333,2400000,88999999
26,0,2,3,0,0,0,0,0,8083333,2600000,1000000
29,1,2,3,0,0,0,0,1,6166666,2750000,1000000
46,21,1,1,0,1,0,1,0,4666666,1300000,110999999
38,13,3,3,0,1,1,1,1,6250000,1500000,191000000
55,31,2,1,0,0,0,1,1,2916666,1300000,1000000
48,22,3,2,0,0,0,1,0,4333333,3200000,88000000
36,10,2,3,0,0,0,1,1,7499999,5500000,205000000
39,13,3,3,0,0,0,1,0,4333333,1900000,129999999
40,16,4,1,0,1,1,1,0,7499999,3400000,1000000
26,0,3,2,1,0,0,0,0,11750000,1700000,1000000
55,29,3,2,0,0,0,0,1,6916666,1300000,1000000
61,35,3,3,0,0,0,1,0,2916666,1300000,1000000
57,33,2,1,0,0,0,1,0,2250000,1300000,1000000
56,31,1,1,0,0,0,0,1,3333333,2300000,138999999
31,5,3,1,0,0,0,0,0,2916666,2000000,95999999
61,31,1,3,0,0,0,1,0,2583333,2500000,1000000
58,32,3,3,0,0,0,0,1,4500000,2400000,159000000
43,18,2,1,0,1,0,0,0,10416666,1400000,326000000
29,5,4,2,0,0,0,0,1,3833333,1400000,1000000
50,23,1,2,0,0,0,0,1,2583333,1500000,104999999
49,25,1,2,0,0,0,1,1,4583333,2600000,1000000
43,18,3,1,1,1,1,1,0,15916666,2200000,1000000
58,32,3,3,0,0,0,0,0,4666666,3200000,1000000
41,16,2,2,0,0,0,0,0,2750000,1100000,1000000
65,40,1,1,0,0,0,0,1,10583333,3500000,175000000
52,27,4,2,0,0,0,0,1,7749999,4800000,1000000
55,31,2,1,0,0,0,0,0,8583333,3800000,1000000
49,25,4,2,0,0,0,0,1,3500000,1900000,1000000
52,22,3,3,0,0,0,1,0,5583333,2400000,1000000
56,31,2,3,0,0,0,0,1,4999999,3100000,1000000
30,4,4,2,0,0,0,0,0,2916666,1300000,122000000
36,10,3,2,0,0,0,0,0,2750000,1100000,1000000
41,17,2,1,0,0,0,0,0,5583333,2700000,1000000
42,15,3,2,0,0,0,1,0,2750000,2000000,1000000
60,34,3,3,0,1,0,1,0,4333333,3200000,1000000
44,20,4,1,0,0,0,0,1,3500000,1300000,1000000
34,9,3,2,0,0,0,1,0,7499999,1600000,1000000
56,32,2,3,0,0,0,1,0,6416666,4200000,1000000
31,5,4,3,0,0,0,1,0,5166666,3100000,209999999
29,4,4,2,0,1,0,1,0,5583333,2999999,1000000
31,5,2,1,0,0,0,0,0,10250000,1200000,1000000
36,10,3,2,0,0,0,0,1,2750000,1100000,1000000
42,16,3,3,0,0,0,1,0,6416666,1500000,257000000
64,39,1,3,0,0,0,1,0,10500000,1800000,1000000
61,36,3,3,0,0,0,1,0,5500000,1900000,180000000
35,11,2,2,0,0,0,1,0,7250000,2700000,1000000
28,2,4,1,0,0,0,0,1,2083333,1400000,1000000
38,14,2,3,0,0,0,0,0,5500000,1600000,219000000
44,17,3,2,0,0,0,1,1,2833333,2000000,126999999
45,20,2,1,0,0,0,1,1,17500000,3800000,1000000
46,20,1,1,0,0,0,1,1,2500000,1200000,1000000
57,32,4,1,0,0,0,0,1,7166666,1700000,1000000
40,14,4,3,0,0,0,1,0,6083333,1200000,1000000
38,12,2,1,0,0,0,0,0,6333333,2800000,1000000
39,14,2,2,0,1,0,0,1,1833333,1300000,1000000
23,2,2,2,0,1,0,0,1,7833333,2800000,1000000
47,22,3,2,0,0,0,1,1,6083333,3700000,169000000
32,7,2,1,0,1,0,1,0,7916666,3500000,149000000
30,5,3,3,0,0,0,1,0,7083333,3600000,1000000
54,30,2,1,0,0,0,1,0,2833333,1400000,90000000
25,0,2,2,0,0,0,0,0,8583333,2800000,322000000
60,34,3,3,0,1,1,0,1,6416666,3200000,95000000
61,36,3,1,0,0,0,1,0,2083333,1500000,1000000
36,11,1,1,0,0,0,1,0,9583333,5600000,255999999
52,26,1,1,0,0,0,1,0,8916666,1300000,1000000
33,7,4,1,0,0,0,1,1,3583333,2000000,1000000
57,31,3,1,1,0,0,1,0,11916666,1600000,1000000
34,8,4,3,1,1,1,1,1,15583333,2100000,1000000
50,24,4,1,0,0,0,1,0,4166666,1100000,1000000
43,18,3,1,0,0,0,1,0,9666666,2000000,1000000
34,10,3,3,1,0,0,0,0,10500000,4300000,1000000
26,1,4,2,0,0,0,1,0,4166666,2700000,1000000
26,0,4,3,0,0,0,1,1,3500000,2300000,1000000
48,22,2,3,0,0,0,0,0,2583333,1100000,106999999
49,25,4,1,0,0,0,1,1,3083333,2000000,1000000
47,22,4,3,1,0,0,0,0,11333333,6000000,1000000
43,19,3,1,0,0,0,0,0,2666666,1500000,1000000
40,15,1,3,0,0,0,0,0,7916666,2000000,1000000
31,5,4,2,0,0,0,0,1,2500000,1300000,1000000
27,1,1,3,1,0,0,0,1,9250000,4000000,149999999
55,29,3,2,0,0,0,1,0,6166666,1300000,1000000
54,30,1,2,0,0,0,0,0,2999999,1100000,1000000
23,1,4,1,0,0,0,1,0,2083333,2000000,85000000
54,28,2,3,0,1,0,1,0,6333333,1800000,1000000
57,33,3,1,0,0,0,0,0,6166666,3670000,240999999
41,15,1,2,1,1,1,0,1,14166666,5699999,1000000
28,4,1,1,0,0,0,1,0,8333333,6400000,1000000
33,7,4,1,0,0,0,1,0,3333333,1800000,1000000
51,27,2,3,0,0,0,0,0,5333333,2000000,1000000
28,4,4,1,0,0,0,1,1,7833333,1000000,1000000
63,37,2,1,0,0,0,0,1,12666666,7900000,98000000
29,4,1,2,0,0,0,1,1,7666666,1800000,1000000
62,38,4,2,0,0,0,0,1,5833333,2200000,229000000
51,25,1,1,0,0,0,1,0,15999999,2700000,1000000
52,28,1,2,0,0,0,0,0,5583333,2600000,228000000
43,16,3,2,0,0,0,0,0,6416666,3670000,101000000
39,12,3,2,0,0,0,0,0,6166666,3330000,1000000
35,9,4,1,0,0,0,0,0,2916666,1300000,1000000
34,10,1,1,0,0,0,1,0,3916666,2700000,1000000
49,24,4,2,0,0,0,0,1,3916666,1200000,1000000
43,18,4,1,0,0,0,0,0,7166666,1400000,1000000
48,24,3,1,0,0,0,1,0,2166666,1400000,1000000
30,4,2,3,0,0,0,0,1,7916666,2500000,199999999
46,21,4,3,0,0,0,0,0,6916666,2900000,1000000
43,17,2,1,0,1,0,1,0,5416666,1700000,130999999
27,3,2,1,0,0,0,0,0,9583333,1600000,85000000
39,15,1,1,0,0,0,1,0,10083333,2700000,1000000
58,33,2,2,0,1,0,1,0,6000000,2900000,95000000
44,17,3,2,0,0,0,1,0,2000000,1670000,1000000
39,15,2,1,0,0,0,1,0,12750000,9000000,1000000
35,10,1,1,0,0,0,1,0,11666666,4800000,1000000
41,16,3,1,0,0,0,0,0,9166666,2000000,297000000
43,18,1,3,0,0,0,0,0,4416666,1500000,1000000
55,25,2,3,0,0,0,0,1,8500000,5500000,1000000
32,6,1,1,0,0,0,0,0,3583333,1300000,1000000
56,26,1,3,0,0,0,0,0,7166666,4000000,1000000
30,5,4,3,0,0,0,0,1,7916666,2800000,1000000
65,39,1,3,0,0,0,0,0,3916666,1500000,1000000
31,7,1,1,0,0,0,0,1,12666666,4999999,1000000
41,15,3,3,0,0,0,0,0,6416666,1500000,1000000
55,29,3,1,0,0,0,0,0,3916666,2400000,1000000
37,7,4,3,0,0,0,1,1,7083333,2800000,1000000
34,10,1,2,0,0,0,1,0,3416666,2500000,1000000
34,9,4,2,0,0,0,0,1,5583333,2999999,147999999
33,9,4,2,0,0,0,1,0,2666666,1700000,1000000
48,23,1,2,0,0,0,0,0,6833333,3800000,1000000
28,3,4,1,0,0,0,0,0,7749999,1200000,1000000
30,4,2,1,0,1,0,1,0,3083333,1300000,1000000
44,20,2,1,0,0,0,1,0,10916666,8500000,239999999
61,35,4,2,0,0,0,0,0,5083333,2700000,186000000
59,33,1,1,0,0,0,1,1,4166666,2400000,1000000
33,7,2,3,0,0,0,1,1,7666666,2500000,1000000
56,32,1,1,0,0,0,1,1,7999999,5300000,1000000
53,29,4,2,0,0,0,1,0,6083333,2600000,1000000
42,16,2,2,1,0,1,1,1,15416666,2500000,374000000
43,19,2,1,0,1,0,0,0,6000000,3500000,1000000
35,9,2,3,0,0,0,1,0,7916666,5500000,1000000
61,35,1,2,0,0,0,0,0,5916666,3800000,1000000
39,9,3,3,0,0,0,1,0,3666666,2999999,117000000
61,37,3,3,0,0,0,1,0,3750000,1100000,1000000
40,15,4,3,0,0,0,1,0,2583333,1200000,1000000
34,8,4,1,0,0,0,0,0,2166666,1300000,1000000
65,39,4,1,1,0,1,1,1,8833333,5100000,121000000
40,16,2,1,0,0,0,1,0,13833333,7100000,326000000
39,15,1,2,0,0,0,0,0,3750000,2999999,1000000
61,35,2,3,0,0,0,1,0,3333333,1200000,136000000
40,16,1,1,0,1,0,1,0,4666666,2800000,1000000
49,23,2,3,0,0,0,0,0,7749999,1800000,1000000
43,18,1,3,0,0,0,1,0,3416666,1500000,1000000
45,21,3,3,0,1,0,1,0,5833333,1300000,1000000
52,28,4,2,0,0,0,0,1,4166666,1900000,1000000
32,8,3,1,0,0,0,1,1,7833333,2500000,1000000
31,7,1,3,0,0,0,1,0,2500000,1400000,1000000
27,2,2,2,0,0,0,0,1,4750000,2700000,1000000
33,9,4,1,0,0,0,0,0,6333333,4400000,1000000
65,40,3,1,0,0,0,0,1,4999999,3400000,1000000
62,37,1,3,0,1,0,1,0,2999999,1300000,1000000
55,25,4,3,0,0,0,1,0,6416666,2999999,1000000
46,20,1,1,0,0,0,0,0,10250000,1000000,329999999
37,12,3,2,0,0,0,1,0,10500000,1600000,1000000
60,35,2,3,0,0,0,1,0,4250000,2600000,1000000
44,14,1,3,0,0,0,0,1,2583333,1750000,1000000
35,9,3,2,0,0,1,1,1,2833333,1100000,1000000
52,28,4,2,0,0,0,1,0,5083333,2100000,1000000
30,4,1,1,0,0,0,1,0,4333333,1300000,1000000
62,36,1,1,0,0,0,1,0,6250000,2600000,119000000
41,15,1,1,0,0,0,0,0,5583333,3800000,1000000
38,14,1,2,0,0,0,1,0,3750000,2999999,1000000
52,26,4,3,0,0,0,1,0,3583333,2500000,1000000
48,24,4,1,0,0,0,1,0,2999999,1200000,1000000
47,22,4,3,0,0,0,1,1,7749999,4600000,1000000
41,17,1,2,0,0,0,1,0,7749999,1800000,223999999
44,20,2,1,0,0,0,1,1,10416666,4300000,1000000
31,6,2,1,0,0,0,0,0,8666666,4300000,1000000
50,25,1,1,0,0,0,0,0,7749999,2200000,1000000
36,11,3,3,0,1,0,0,1,9416666,2200000,1000000
52,26,3,2,0,0,0,0,1,7499999,4000000,1000000
62,38,2,3,0,0,0,1,0,7499999,1000000,1000000
55,30,1,2,0,0,0,0,1,3916666,2500000,119000000
61,37,2,3,0,0,0,1,0,1750000,1300000,1000000
34,7,4,2,0,0,0,1,1,7833333,2999999,1000000
34,9,1,3,0,0,0,0,0,4416666,3500000,1000000
59,35,1,3,0,0,0,1,0,7999999,2800000,1000000
41,17,4,2,0,1,0,1,0,4500000,3200000,186000000
33,8,3,1,0,0,0,0,1,5500000,3300000,1000000
55,30,2,3,0,0,0,0,0,7999999,1000000,1000000
64,40,1,1,0,0,0,0,0,11916666,4800000,1000000
44,19,2,3,0,0,0,1,0,8083333,4800000,1000000
32,8,4,1,0,0,0,1,0,7999999,4400000,1000000
67,41,4,3,0,0,0,1,0,10500000,3400000,1000000
40,14,3,3,0,0,0,1,0,6083333,1500000,1000000
57,31,1,3,0,0,0,1,1,4250000,3200000,1000000
59,35,2,1,0,0,0,1,0,2750000,2000000,121000000
43,17,4,3,1,0,0,1,0,10250000,6400000,1000000
58,34,2,1,0,0,0,0,0,6666666,3800000,114000000
50,23,4,2,1,0,0,1,0,15916666,4600000,1000000
52,27,4,2,1,0,0,0,1,8750000,5100000,1000000
35,9,2,1,0,0,0,0,0,8083333,2800000,1000000
40,15,1,1,0,0,0,0,0,15999999,5100000,1000000
31,5,2,3,0,0,0,1,0,10166666,2500000,1000000
32,8,1,1,0,0,0,1,0,6416666,2200000,269000000
55,31,1,3,1,0,0,0,0,14250000,4900000,1000000
43,19,2,1,0,0,0,1,0,7749999,4200000,1000000
31,6,1,1,0,0,0,1,0,12000000,4800000,1000000
26,1,1,2,0,0,0,0,0,4666666,2999999,1000000
58,33,1,1,0,0,0,0,0,9166666,3600000,1000000
51,25,2,2,0,0,0,1,1,6166666,2500000,1000000
45,21,1,1,0,0,0,1,0,8583333,5699999,1000000
56,30,4,2,0,0,0,1,0,3416666,1700000,88000000
25,1,4,3,0,0,0,0,1,9416666,3100000,1000000
38,13,3,2,0,0,0,1,0,6416666,1700000,1000000
62,36,1,2,0,0,0,0,1,5833333,3800000,1000000
39,13,2,3,0,0,0,1,0,3666666,1800000,1000000
56,30,4,1,1,0,0,0,0,12666666,1500000,293000000
50,25,1,1,0,0,0,1,1,4666666,1300000,188000000
52,27,1,3,0,0,0,0,0,10416666,1100000,1000000
53,28,1,2,0,0,0,1,0,4166666,2300000,1000000
25,1,4,1,0,1,0,0,0,2083333,1400000,1000000
44,20,2,1,0,1,0,1,0,6166666,3500000,1000000
42,12,3,3,0,0,0,0,0,3416666,2999999,1000000
42,16,3,2,1,0,0,0,0,12750000,4999999,1000000
63,37,1,2,1,0,0,1,0,12000000,5399999,1000000
57,32,1,3,0,0,0,1,1,2916666,1300000,1000000
56,32,2,1,0,0,0,0,0,1916666,1300000,90000000
60,34,4,2,0,0,0,1,0,8500000,2900000,1000000
62,38,1,2,0,0,0,1,0,4583333,2900000,1000000
48,22,4,1,0,0,0,1,1,5916666,3600000,1000000
37,11,2,3,0,0,0,0,0,3333333,1800000,1000000
55,29,2,2,0,0,0,1,1,3333333,1700000,83000000
42,17,3,1,0,0,0,1,0,10000000,2000000,384000000
39,13,1,3,0,0,0,0,0,7499999,3800000,1000000
47,22,1,1,0,0,0,1,0,6416666,3400000,1000000
34,10,4,1,0,0,0,1,0,3083333,2000000,1000000
48,23,2,3,0,0,0,0,1,10000000,4800000,1000000
52,27,4,2,0,0,0,1,0,4583333,1200000,1000000
53,29,4,2,0,0,0,1,1,8916666,2000000,1000000
49,25,1,1,0,0,0,0,0,2999999,1300000,1000000
47,22,2,1,0,0,0,0,0,16833333,9800000,1000000
48,24,1,3,0,0,0,0,0,2999999,1900000,1000000
38,13,4,1,0,0,0,1,0,4416666,2700000,1000000
48,22,3,1,0,0,0,0,0,7666666,2100000,1000000
56,26,3,3,0,0,0,1,0,6250000,2999999,1000000
65,41,3,3,0,0,0,0,0,7583333,2999999,1000000
46,20,4,1,1,0,0,0,0,9750000,4200000,1000000
60,35,3,3,1,0,0,0,1,13750000,2999999,1000000
50,25,1,1,0,0,0,0,1,10500000,1600000,1000000
41,15,1,1,0,0,0,1,0,11000000,6199999,1000000
41,16,1,3,0,0,1,1,1,9666666,4999999,1000000
60,35,1,1,0,0,0,1,0,2666666,2300000,1000000
57,31,1,1,0,1,0,1,0,4416666,2400000,1000000
48,23,2,1,0,0,0,0,0,3916666,2300000,1000000
53,27,1,2,1,0,0,1,0,15499999,3899999,1000000
42,18,1,3,1,1,1,1,1,14666666,2300000,1000000
45,20,1,1,0,0,0,0,0,2833333,1100000,1000000
35,10,1,1,0,0,0,0,1,12000000,4800000,83000000
34,9,4,3,0,0,0,1,0,3666666,2100000,1000000
67,42,3,3,0,0,0,0,1,2750000,1100000,1000000
36,9,2,2,0,0,0,0,1,5083333,2670000,1000000
37,13,4,2,0,0,0,1,0,7583333,1100000,280999999
40,14,2,3,0,0,0,0,0,3500000,1800000,87000000
35,10,2,1,0,0,0,0,0,10833333,8800000,358999999
60,34,4,3,0,0,0,1,0,1916666,1700000,1000000
59,29,3,3,0,0,0,1,0,6083333,2999999,1000000
35,9,4,2,0,1,0,1,0,4583333,2200000,1000000
27,1,4,3,1,0,0,0,0,12750000,6100000,355000000
29,3,4,3,0,0,0,0,0,5500000,2800000,1000000
35,9,2,1,0,1,0,1,0,3750000,1300000,1000000
38,13,3,3,0,0,0,1,1,7999999,2200000,122000000
62,37,1,3,1,0,0,1,0,11416666,2000000,1000000
43,19,1,1,0,0,0,0,1,10166666,4400000,1000000
35,11,4,1,0,0,1,1,1,2166666,2000000,1000000
41,15,2,1,0,0,0,1,1,6416666,3800000,1000000
65,41,3,3,0,0,1,1,1,7499999,2999999,1000000
61,35,3,3,0,0,0,0,0,2500000,1300000,1000000
55,25,2,3,0,0,0,0,0,8916666,5500000,275999999
28,3,2,2,0,0,0,0,0,8916666,2800000,1000000
52,26,1,1,0,0,0,1,0,16916666,2700000,1000000
34,4,1,3,0,0,0,1,0,2583333,1670000,83999999
49,23,4,3,0,0,0,1,1,2583333,1600000,1000000
42,18,1,3,0,0,0,1,0,4250000,1300000,1000000
49,23,1,1,0,0,0,1,1,8750000,3400000,1000000
49,23,3,3,1,0,0,0,0,10583333,5600000,1000000
32,6,1,2,0,1,1,1,1,10333333,3700000,409000000
59,35,4,1,0,0,0,0,0,4333333,1400000,1000000
43,19,3,2,0,0,0,0,0,4750000,1600000,1000000
48,24,1,1,0,0,0,0,0,12083333,6000000,1000000
31,5,3,1,0,0,0,1,1,8083333,2600000,88000000
30,4,2,2,0,0,0,1,0,2500000,1300000,1000000
58,34,4,2,0,0,0,1,0,5500000,2300000,1000000
41,15,2,2,0,0,0,0,0,4416666,3400000,105999999
38,8,1,3,0,0,0,1,0,2750000,1670000,1000000
33,9,1,1,0,0,0,1,1,13666666,6999999,1000000
51,27,1,2,0,0,0,1,0,5416666,2600000,1000000
45,18,3,2,1,0,1,0,1,14583333,6330000,1000000
34,10,4,2,0,0,0,1,0,7999999,1100000,1000000
39,13,3,3,0,1,0,1,0,5916666,1900000,199999999
44,18,3,2,0,0,0,0,0,3750000,1500000,1000000
55,29,4,1,0,0,0,1,0,7749999,5900000,209999999
28,2,3,2,1,0,1,1,1,16166666,8199999,443000000
57,31,1,3,0,0,0,0,0,6083333,3200000,1000000
43,18,4,2,0,0,0,1,0,8333333,2100000,1000000
46,21,2,1,0,0,0,0,0,15166666,3800000,1000000
35,10,4,3,0,0,0,1,0,7916666,1700000,316000000
25,0,4,2,0,0,0,0,1,4666666,1600000,1000000
65,41,3,3,0,0,0,1,0,7916666,2999999,1000000
64,38,1,2,0,0,0,0,1,2750000,1800000,77000000
39,15,1,1,0,0,0,1,1,12916666,4500000,1000000
62,36,2,1,0,1,1,1,0,9583333,3800000,1000000
46,22,3,1,1,0,0,1,0,12250000,5100000,213999999
36,11,1,1,0,1,0,1,0,14500000,9600000,154000000
42,17,4,1,0,1,0,0,0,7083333,1400000,1000000
35,10,4,3,1,0,0,0,0,12833333,1800000,1000000
63,37,2,3,0,0,0,1,0,3083333,1200000,1000000
45,21,2,1,0,0,0,1,0,10583333,4300000,85999999
27,3,3,1,0,0,0,0,0,8333333,1800000,239000000
29,3,3,3,0,0,0,0,0,7083333,1300000,1000000
55,29,1,3,0,0,0,0,0,8833333,1800000,221999999
32,7,1,1,0,0,0,1,0,5833333,2000000,1000000
37,11,3,2,0,0,0,1,1,7749999,1900000,1000000
25,1,4,3,0,0,0,1,0,10416666,3100000,1000000
41,16,2,2,0,0,0,0,0,3916666,2400000,136000000
52,28,1,1,0,0,0,1,1,6416666,1000000,1000000
31,6,2,1,0,0,0,1,0,15166666,7700000,138000000
40,14,2,2,0,0,0,1,1,6166666,3400000,1000000
54,29,2,3,0,0,0,0,0,5500000,3100000,98000000
48,22,1,2,0,0,0,0,0,4250000,2200000,1000000
39,15,1,3,0,0,0,1,1,3333333,2400000,119000000
64,40,2,3,0,0,0,1,1,8916666,1000000,1000000
54,29,3,2,1,0,0,1,0,7833333,4700000,1000000
39,14,1,3,0,0,0,0,0,2750000,1600000,101999999
55,30,2,3,0,0,0,1,0,5166666,3100000,1000000
42,12,3,3,0,0,0,0,1,3833333,2999999,1000000
58,32,4,3,0,0,0,0,0,2583333,1700000,1000000
45,21,4,1,0,0,0,1,0,6916666,2900000,1000000
29,5,2,2,0,0,0,1,1,10416666,2999999,85000000
36,11,4,3,0,0,0,1,0,1750000,1200000,1000000
63,37,1,1,0,0,0,0,0,10833333,2999999,427999999
55,29,4,1,0,0,0,0,0,7583333,5900000,1000000
54,24,3,3,0,0,0,0,1,6999999,2400000,1000000
61,36,1,1,0,0,0,0,0,2500000,2300000,1000000
36,12,2,1,0,0,0,1,1,8750000,3200000,1000000
